s1,s2,Tweet_Id,Created_At,Timestamp_ms,Text,Keyword,User_Id,Screen_name,Description,Retweet_cnt,Favorite_count,Friend_cnt,Location,Geo
9430,439,8.49E+17, Tue Apr 04 23:42:54 +0000 2017,1.49135E+12, buy high quality 2ci and 2ce 2ci meocrystal  mdma and bk mdma ketamine heroine cocaine  for sale 330 3621075 sk ,  heroin,8.44E+17, JamesSc63263472, buy high quality 2ci and 2ce 2ci meocrystal  mdma and bk mdma crystals and powder methylone for sale 330 3621075,0,0,550, Ohio: USA, None
9432,441,8.49E+17, Tue Apr 04 23:53:32 +0000 2017,1.49135E+12, pharma firm to pay nearly 750 000 over poor record keeping. one employee pilfered some 8 000 oxycodone tablets ,  oxycodone,15586341, AHCJ_Pia, managing editor  association of health care journalists. sharing hot health headlines  health journalism news  multimedia tips  an occasional horse story.,0,0,4640, Loomis: CA, None
9433,442,8.49E+17, Wed Apr 05 00:07:02 +0000 2017,1.49135E+12, .@johnkasich gets standing ovation re strict limits on opiate prescriptions for acute pain. ohsots | ,  opiate,14925545, lbischoff, i am a journalist covering ohio politics for @daytondailynews columbus bureau. like my page at ,0,0,603, Columbus: OH, None
9434,443,8.49E+17, Wed Apr 05 00:07:31 +0000 2017,1.49135E+12, soon commercials will be a stressed white man talking into camera like daughters prek is 100k what do u teens like  riots sex xanax,  xanax,319769408, jaboukie, irlurl comedian jaboukie@gmail.com,0,0,805, Brooklyn: NY, None
9435,444,8.49E+17, Wed Apr 05 00:08:11 +0000 2017,1.49135E+12, kasich says 34 of heroin overdose victims had previously been prescribed opioids. new regulations will set limits on perscribing. ohsots,  heroin,173820957, connorperrett, journalist with a passion for politics. covering ohio politics @wcpo. student @ouhtc. fan of vests. opinions mine. rt not endorsement. formerly @abc7news.,0,0,322, Columbus: OH, None
9436,445,8.49E+17, Wed Apr 05 00:09:45 +0000 2017,1.49135E+12, kasich asks third frontier commission to provide 20 million on opioid research. ohsots,  opioid,173820957, connorperrett, journalist with a passion for politics. covering ohio politics @wcpo. student @ouhtc. fan of vests. opinions mine. rt not endorsement. formerly @abc7news.,0,0,322, Columbus: OH, None
9444,454,8.49E+17, Wed Apr 05 00:24:43 +0000 2017,1.49135E+12, lmao why does him being a heroin addict so hot hes like the troubled guy that happens to be so hot that you wanna ,  heroin,27202720, PornoOnMute, nihilist | neurotic | majoring in neuropsychology | 50indigenous50black | infantile humor | transmogrifying selfconcept | kanye west is my problematic fave,0,0,91, Rapid City: SD, None
9446,456,8.49E+17, Wed Apr 05 00:36:06 +0000 2017,1.49135E+12, i got to play virtuous super heroine instead of a villain for a change today thank you @kinkydesires for the custo ,  heroin,705217705, TillyMcReese, glamour model  fetish actress and burgeoning video producer available to travel expenses paid. no sessionsemail tillymcreese@gmail.com,0,0,2039, Virginia: USA, None
9449,459,8.49E+17, Wed Apr 05 00:46:53 +0000 2017,1.49135E+12, @andy whipping up a xanax smoothie as i type  wwhl rhobh,  xanax,260757660, Bathtub_Jenny, artistsociologistgenius. there are many ways to be free. one of them is to transcend reality by imagination as i try to do. anas nin jennyarthistory,0,0,1535, Charleston: WV, None
9450,460,8.49E+17, Wed Apr 05 00:51:14 +0000 2017,1.49135E+12, i dont know why everyones so upset about xanax on rhobh ... i really do take it every day. theres nothing wrong with that  @lisarinna,  xanax,62095803, carlyhbrockman, none,0,0,760, Atlanta: GA, None
9454,464,8.49E+17, Wed Apr 05 00:57:19 +0000 2017,1.49135E+12, thank u @mirobtv @samquinones7 amp @brandondelpozo for great discussion about the opiate crisis ampbook dreamland btv ,  opiate,197466226, BTVJoan, burlington  vt city councilor  tweeting personal passions  political perspectives  and all things btv centric.,0,0,520, Burlington: VT, None
9455,465,8.49E+17, Wed Apr 05 00:58:20 +0000 2017,1.49135E+12, @24savagehendrix ill stick to weed and selfreflection. xanax made me forget who i am.,  xanax,200986729, Tron_Gato, first recorded young thug fan.  snapchat angelson,0,0,435, Liberal: KS, None
9457,467,8.49E+17, Wed Apr 05 01:03:11 +0000 2017,1.49135E+12, passed the following billboards in a row while driving through illinois heroin recovery  vasectomy  lawyer  mcdonalds.  america  2017,  heroin,118932364, nbutler11, traveling professor,0,0,224, Phoenix: AZ, None
9458,468,8.49E+17, Wed Apr 05 01:08:44 +0000 2017,1.49135E+12, pulling advil out of my backpack at starbucks and @tinasuchomel asks if its xanax lol yeah tina  want some,  xanax,4136082868, daniellebeelow, catch flights  not feelings ,0,0,193, Oshkosh: WI, None
9459,469,8.49E+17, Wed Apr 05 01:10:43 +0000 2017,1.49135E+12, donald trumps pick to oversee big pharma is addicted to opioidindustry cash ,  opioid,194713944, TedKottler, outofprint bookseller specializing in economics  science  mathematics  law  philosophy  scholarly books  art. rts are not necessarily endorsements.,0,0,2123, Redondo Beach: CA, None
9460,470,8.49E+17, Wed Apr 05 01:11:16 +0000 2017,1.49135E+12, my @titanicsinclair shirt is xanax for my social anxiety when i dont have xanax for my social anxiety. ,  xanax,8.09E+17, erikaatrophy, erika atrophy is a real human being  erika atrophy is a real human being  erika atrophy is a real human being  erika atrophy is a real human being,0,0,372, Philadelphia: PA, None
9461,472,8.49E+17, Wed Apr 05 01:15:48 +0000 2017,1.49135E+12, if rinna thinks shes even in the same class as @lisavanderpump  well then she must have added more than a xanax t ,  xanax,25820014, chavez66, mom  wife   fiercely loyal friend. self proclaimed wino. ny yankees fan by birth  tb rays fan by choice. tampa bay life is the best life choosehappiness,0,0,418, Lutz: FL, None
9463,474,8.49E+17, Wed Apr 05 01:20:13 +0000 2017,1.49136E+12, @msteacher80 thank god for xanax  ,  xanax,3219761382, frosty8556, native of nashville  tn. hate the name trump  big fan of stephen king  pittsburgh steelers   john grisham. like dogs. changing tn. politics  voters up ,0,0,4979, Nashville: TN, None
9467,478,8.49E+17, Wed Apr 05 01:32:13 +0000 2017,1.49136E+12, lets just roll out the xanax conversation footage and move on.....that @erikajayne hair is kick ass at this party   rhobh,  xanax,1626108474, JPinkHippo, mommy to a smart mouth toddlerpaul mitchell stylist cosmetologist educatordrybar stylist,0,0,541, Louisville: KY, None
9469,480,8.49E+17, Wed Apr 05 01:34:47 +0000 2017,1.49136E+12, @ellaguro yeah but meritocratic utopianism is the opiate for the smart masses. they like to be reminded that you ca ,  opiate,9632392, jtnimoy, sheher,0,0,2763, Oakland: CA, None
9470,481,8.49E+17, Wed Apr 05 01:35:49 +0000 2017,1.49136E+12, 120 hydrocodone  4 oz of marijuana  1 oz of wax  cash  and paraphernalia. maybe you shouldnt speed carrying all th ,  hydrocodone,1851957205, OxfordPolice, official twitter account of the oxford police department. home of ole miss. not monitored 247. nonemergencies call 6622322400.,0,0,181, Oxford: MS, None
9472,484,8.49E+17, Wed Apr 05 01:36:56 +0000 2017,1.49136E+12, i maybe even smell the xanax.    @doritkemsley1 rhobh ,  xanax,2355132401, Travvie_Dearest, nyc  bravoholic  followed by @cstanbury @jillkargman @vgunvalson @brandiglanville @stephhollman @teresagiudice @hannahferrier @nautiyachty  more,0,0,492, Brooklyn: NY, None
9474,486,8.49E+17, Wed Apr 05 01:37:29 +0000 2017,1.49136E+12, harder  better  faster  stronger potent narcotics  via @youtube,  narcotic,14897481, michaelfarleyza, international realtor based in scottsdale  az working with the my home group  saffa by tribe,0,0,2181, Phoenix: AZ, None
9475,487,8.49E+17, Wed Apr 05 01:40:28 +0000 2017,1.49136E+12, maybe all the xanax smoothies cause selective memory loss rhobh,  xanax,19927724, 313Mary, none,0,0,628, Detroit: MI, None
9477,489,8.49E+17, Wed Apr 05 01:48:22 +0000 2017,1.49136E+12, pk  calm down  take a xanax rhobh,  xanax,857714994, TonyTobine, modelingacting certificate johncasablancas travel instagram tonytobine losangeles,0,0,171, West Bridgewater: MA, None
9479,491,8.49E+17, Wed Apr 05 01:49:41 +0000 2017,1.49136E+12, dorit told lvp about rinna adding xanax in her smoothie. lvp was the one that implied it was a problem to dorit. rhobh,  xanax,406615507, AnalogyReality, lover of scenic routes  consumer of champagne. brunch aficionado. i watch all things bachelor  bravo related. totally a lorelai. checkout my blog.,0,0,251, The Woodlands: TX, None
9482,494,8.49E+17, Wed Apr 05 01:55:26 +0000 2017,1.49136E+12, i took 3 800mg ibuprofens  like thats how bad my head was hurting,  ibuprofen,94013391, dasiawhaley, milfin,0,0,3568, Cleveland Heights: OH, None
9486,499,8.49E+17, Wed Apr 05 02:04:39 +0000 2017,1.49136E+12, i cant do this im about to have a fucking panic attack. i need 4 xanax amp 2 miller lites. ,  xanax,488132419, Brian_A96, rumble young man  rumble. lakersnation cowboysnation sc raptorfx0,0,0,791, Mesquite: TX, None
9489,502,8.49E+17, Wed Apr 05 02:13:11 +0000 2017,1.49136E+12, morphin into supa dupa autismawareness zumba heroine mode z u on the dance floor soon ,  heroin,1342091533, ZumbaWithKiesha, i am a zumba fitness instructor whats your superpower check out my schedule at ,0,0,16, Irvine: CA, {'coordinates': [33.7455254: -117.8186111]: 'type': 'Point'}
9491,504,8.49E+17, Wed Apr 05 02:18:48 +0000 2017,1.49136E+12, americans take 81 percent of global supply of oxycodone amp 100 percent of hydrocodonevicodin. notaproblem ,  hydrocodone,41605424, luke_dawgfan, dataanalytics geek | founder @decisivedata | follower of jesus  husband  dad | uw  seahawks fan  opinions  views mine. misc. ramblings  retweets  endorse,0,0,1414, seattle: wa, None
9495,508,8.49E+17, Wed Apr 05 02:35:30 +0000 2017,1.49136E+12, how the opioid epidemic became americas worst drug crisis ever  in 15 maps and charts  via @voxdotcom,  opioid,7.38E+17, Fromthecrescent, one day at a time.......,0,0,32, New Orleans: LA, None
9498,511,8.49E+17, Wed Apr 05 02:40:55 +0000 2017,1.49136E+12, dont let heroin steal the future. there is help. thank you zepf center for your message and your mission. natcon17 @nationalcouncil,  heroin,1283666414, HealthRIGHT360, healthright 360 gives hope  builds health  and changes lives for people in need by  providing compassionate  integrated care. get better  do better  be better.,0,0,678, San Francisco: CA, None
9501,514,8.49E+17, Wed Apr 05 03:03:11 +0000 2017,1.49136E+12, @apple portland has more heroin addicts than newyork has cabs....,  heroin,15455345, furgersen7, follow back dont be a dick. f7beats f7god inquiries f7@furgersen7.com,0,0,886, Portland: OR, None
9505,518,8.49E+17, Wed Apr 05 03:07:27 +0000 2017,1.49136E+12, on april 4th  @pepsi thought it was a good idea to release an ad where a kardashian is playing a civil rights heroine.,  heroin,2238488041, ajlahaka, lover of all things witty.,0,0,366, Louisville: KY, None
9506,519,8.49E+17, Wed Apr 05 03:08:49 +0000 2017,1.49136E+12, pepsi thought it was a good idea to release an ad where a kardashian is playing a civil rights heroine.,  heroin,2238488041, ajlahaka, lover of all things witty.,0,0,366, Louisville: KY, None
9511,524,8.49E+17, Wed Apr 05 03:18:57 +0000 2017,1.49136E+12, i really need some tylenol,  tylenol,7.13E+17, Caaliflower, dear god   im doing the best i can .,0,0,912, Long Beach: CA, None
9512,525,8.49E+17, Wed Apr 05 03:19:40 +0000 2017,1.49136E+12, @doritkemsley1 dorit mentions panties 10 x s amp the xanax 10 xs but means no harm pk is a pussy to take on women off the show plz both,  xanax,7.89E+17, KhalifehJan, nothing backwards from me. always straight forward  honest its best,0,0,81, Gulfport: MS, None
9513,526,8.49E+17, Wed Apr 05 03:22:59 +0000 2017,1.49136E+12, @doritkemsley1 i may have even smelled the xanax... ok lady. just proved @lisarinna s point  rhobh,  xanax,396148023, amycwest, 100 progressive imstillwithher voteblue resist animallover artslover 95 vegan,0,0,3915, Los Angeles: CA, None
9518,531,8.49E+17, Wed Apr 05 03:36:06 +0000 2017,1.49136E+12, ld1325 engross an act regarding opioids and palliative care ,  opioid,104723339, LegiScanME, national public service for legislative tracking and data api both free and subscription offerings with advanced monitoring  research  and reporting tools.,0,0,1, Maine: USA, {'coordinates': [44.307185: -69.78139]: 'type': 'Point'}
9528,541,8.49E+17, Wed Apr 05 04:05:47 +0000 2017,1.49137E+12, @devanbjackson i just downed a bottle of tylenol cold and flu. i feel u on this life sucks,  tylenol,17100462, jdavidcox, bad hombre ,0,0,609, Richmond: VA, None
9530,543,8.49E+17, Wed Apr 05 04:08:09 +0000 2017,1.49137E+12, why i make brandon cuddle me when i have a headache. 10x more effective than acetaminophen  ,  acetaminophen,251932900, Vivsterrr04, concord university alumni  shepherd university nursing  cna  forever a runner  bsl,0,0,400, Charles Town: WV, None
9535,548,8.49E+17, Wed Apr 05 04:22:03 +0000 2017,1.49137E+12, in other news  wi lawmakers fought about it but then they passed bills to fight opioid abuse unanimously  wipolitics,  opioid,19925191, jessieopie, state government and politics reporter @captimes. iowawisconsin hybrid  banjo player  sharer of puppy photos. newsletter ,0,0,3973, Madison: WI, None
9538,551,8.49E+17, Wed Apr 05 04:47:24 +0000 2017,1.49137E+12, @lisarinna  rhobh you may not be on xanax  but definitely somethings going oneven your daughter delilah intimated that you were crazy,  xanax,1676787534, BeeDeedles, graphic artist  photographer.  whats the buzz  a favourite quote go to the bee thou poet consider her ways and be wise. george bernard shaw,0,0,126, Downtown: NYC, None
9539,552,8.49E+17, Wed Apr 05 04:51:37 +0000 2017,1.49137E+12, @journeysfilm same well  also xanax  but mostly movies.,  xanax,14558529, allisonshoe, film  tv  tunes  etc. @coslive  @theavclub  @cbr. theatre @timeoutchicago. cohost @podlandercast. member @chicagocritics. aficionado sideeye.,0,0,683, Chicago: IL, None
9541,554,8.49E+17, Wed Apr 05 04:53:19 +0000 2017,1.49137E+12, @olivernoodle agreed. but she doesnt give one fuck. but i think thats the xanax. as well as her memory loss ,  xanax,56268693, jponfire28, im not special.. bitch im a limited editon.  real housewives lover. completely obsessed with @hbo biglittlelies,0,0,2075, Beaumont: TX, None
9543,557,8.49E+17, Wed Apr 05 05:01:44 +0000 2017,1.49137E+12, like whoa i feel like i need a xanax after this finale but ya those flower head garlands were a bit much ,  xanax,18621551, IslandStepChild,  mom of 2  lover of home dcor  passion for room makeovers  diy  and decorating for the holidays  unwineding is how i play   raiders baby ,0,0,157, Merced: CA, None
9544,558,8.49E+17, Wed Apr 05 05:06:48 +0000 2017,1.49137E+12, @deray @vvega1008 @pepsi ty  @kendalljenner  the heroine of theresistance  for bringing about world peace thru ref ,  heroin,408935359, BadAddieTude, first rule of fight club is you cant fix stupid. ex white republican. will another race adopt me please the voice of white guilt. we are so fucked,0,0,793, Jacksonville: FL, None
9545,559,8.49E+17, Wed Apr 05 05:23:21 +0000 2017,1.49137E+12, @tabrsmith27 ive had so many surgeries and been on morphine so many times it doesnt really do much to me anymore ,  morphine,3163341859, ashIynh, life of the party,0,0,204, Tuscaloosa: AL, None
